,name,ages_ranges,geo_locations,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,audience
0,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'BH'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'BH'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'BH']}, 'age_min': 18, 'genders': [1], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}","{""data"":{""users"":630,""bid_estimations"":[{""unsupported"":false,""location"":3,""reach_min"":0,""reach_max"":0,""cpm_curve_data"":"""",""cpc_curve_data"":"""",""cpa_curve_data"":"""",""dedup_winning_rate"":0,""dedup_status"":0,""pacing_status"":0,""account_budget"":18392,""estimate_DAU"":0,""curve"":[{""bid"":0,""overall_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":4,""overall_point"":{""spend"":349,""reach"":65,""impressions"":127,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":438,""reach"":37,""impressions"":74,""actions"":7},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":15,""overall_point"":{""spend"":434,""reach"":71,""impressions"":150,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":942,""reach"":80,""impressions"":160,""actions"":16},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":18,""overall_point"":{""spend"":552,""reach"":88,""impressions"":192,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1346,""reach"":114,""impressions"":229,""actions"":24},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":66,""overall_point"":{""spend"":651,""reach"":92,""impressions"":218,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1611,""reach"":137,""impressions"":274,""actions"":28},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":81,""overall_point"":{""spend"":673,""reach"":93,""impressions"":229,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1688,""reach"":143,""impressions"":287,""actions"":30},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":99,""overall_point"":{""spend"":703,""reach"":94,""impressions"":236,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1762,""reach"":149,""impressions"":299,""actions"":31},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":121,""overall_point"":{""spend"":739,""reach"":98,""impressions"":247,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1835,""reach"":156,""impressions"":312,""actions"":32},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":147,""overall_point"":{""spend"":765,""reach"":101,""impressions"":255,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1905,""reach"":162,""impressions"":324,""actions"":34},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":173,""overall_point"":{""spend"":802,""reach"":107,""impressions"":266,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":1990,""reach"":169,""impressions"":338,""actions"":35},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":309,""overall_point"":{""spend"":879,""reach"":115,""impressions"":289,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":2170,""reach"":184,""impressions"":369,""actions"":38},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":449,""overall_point"":{""spend"":953,""reach"":136,""impressions"":320,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":2299,""reach"":195,""impressions"":391,""actions"":41},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":1133,""overall_point"":{""spend"":1092,""reach"":161,""impressions"":357,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":2814,""reach"":239,""impressions"":479,""actions"":50},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":1361,""overall_point"":{""spend"":1159,""reach"":174,""impressions"":377,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":2998,""reach"":255,""impressions"":510,""actions"":53},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":1960,""overall_point"":{""spend"":1423,""reach"":202,""impressions"":408,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":3332,""reach"":283,""impressions"":567,""actions"":59},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":3391,""overall_point"":{""spend"":1747,""reach"":244,""impressions"":456,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":4197,""reach"":357,""impressions"":714,""actions"":74},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":4888,""overall_point"":{""spend"":2001,""reach"":276,""impressions"":498,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":5102,""reach"":434,""impressions"":868,""actions"":90},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":5867,""overall_point"":{""spend"":2181,""reach"":302,""impressions"":540,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":5664,""reach"":482,""impressions"":964,""actions"":101},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":7036,""overall_point"":{""spend"":2479,""reach"":329,""impressions"":584,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":6025,""reach"":512,""impressions"":1025,""actions"":107},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":8449,""overall_point"":{""spend"":2755,""reach"":356,""impressions"":659,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":6543,""reach"":557,""impressions"":1114,""actions"":116},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":14606,""overall_point"":{""spend"":3321,""reach"":415,""impressions"":761,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":8191,""reach"":697,""impressions"":1394,""actions"":146},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":21035,""overall_point"":{""spend"":3752,""reach"":455,""impressions"":849,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":9548,""reach"":812,""impressions"":1625,""actions"":170},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":36358,""overall_point"":{""spend"":4932,""reach"":538,""impressions"":978,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":12377,""reach"":1037,""impressions"":2076,""actions"":217},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":43629,""overall_point"":{""spend"":5583,""reach"":568,""impressions"":1060,""actions"":0},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":14054,""reach"":1078,""impressions"":2165,""actions"":226},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":52358,""overall_point"":{""spend"":6381,""reach"":608,""impressions"":1122,""actions"":1},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":16239,""reach"":1170,""impressions"":2354,""actions"":245},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":75397,""overall_point"":{""spend"":9140,""reach"":643,""impressions"":1215,""actions"":1},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":23315,""reach"":1234,""impressions"":2518,""actions"":259},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":90477,""overall_point"":{""spend"":12454,""reach"":657,""impressions"":1326,""actions"":1},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":31657,""reach"":1250,""impressions"":2594,""actions"":262},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":108573,""overall_point"":{""spend"":15636,""reach"":690,""impressions"":1465,""actions"":2},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":26368,""reach"":833,""impressions"":1758,""actions"":175},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}},{""bid"":130289,""overall_point"":{""spend"":27273,""reach"":700,""impressions"":1784,""actions"":2},""home_feed_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""mobile_feed_point"":{""spend"":23900,""reach"":500,""impressions"":1100,""actions"":105},""instagram_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""instagram_story_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""rhc_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0},""audience_network_point"":{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}}],""bid_amount_min"":1057,""bid_amount_median"":1182,""bid_amount_max"":1350}],""estimate_ready"":true}}",630
1,Soccer Interest,{u'min': 55},"{u'values': [u'BH'], u'name': u'countries'}",1.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'BH'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 1), ('ages_ranges', {u'min': 55}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'BH']}, 'age_min': 55, 'genders': [1], 'age_max': None, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}","{""data"":{""users"":60,""bid_estimations"":[{""unsupported"":false,""location"":3,""reach_min"":0,""reach_max"":0,""cpm_curve_data"":"""",""cpc_curve_data"":"""",""cpa_curve_data"":"""",""dedup_winning_rate"":0,""dedup_status"":0,""pacing_status"":0,""account_budget"":546000,""estimate_DAU"":0,""curve"":{},""bid_amount_min"":0,""bid_amount_median"":0,""bid_amount_max"":0}],""estimate_ready"":true}}",60
2,Soccer Interest,"{u'max': 24, u'min': 18}","{u'values': [u'BH'], u'name': u'countries'}",2.0,"{u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}","{u'or': [6015559470583], u'name': u'Expats'}","{u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}","{u'values': [28], u'name': u'Arabic'}",,"(('interests', {u'not': [6003442346642], u'and': [6004115167424, 6003277229371], u'name': u'Not interested in Football, but interest in physical activity'}), ('geo_locations', {u'values': [u'BH'], u'name': u'countries'}), ('behavior', {u'or': [6015559470583], u'name': u'Expats'}), ('languages', {u'values': [28], u'name': u'Arabic'}), ('scholarities', {u'name': u'Graduated', u'or': [3, 7, 8, 9, 11]}), ('genders', 2), ('ages_ranges', {u'max': 24, u'min': 18}))","{'flexible_spec': [{'interests': {'id': 6004115167424}}, {'interests': {'id': 6003277229371}}, {'behaviors': [{'id': 6015559470583}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], u'countries': [u'BH']}, 'age_min': 18, 'genders': [2], 'age_max': 24, 'exclusions': {'interests': [{'id': 6003442346642}]}, 'locales': [28]}","{""data"":{""users"":120,""bid_estimations"":[{""unsupported"":false,""location"":3,""reach_min"":0,""reach_max"":0,""cpm_curve_data"":"""",""cpc_curve_data"":"""",""cpa_curve_data"":"""",""dedup_winning_rate"":0,""dedup_status"":0,""pacing_status"":0,""account_budget"":5000,""estimate_DAU"":0,""curve"":{},""bid_amount_min"":0,""bid_amount_median"":0,""bid_amount_max"":0}],""estimate_ready"":true}}",120
